,player_defMatchup_a,player_off_a,player_off_ht,player_defMatchup_ht,poss,ptsScored_team,fga,fg,fga3,fg3,qSQ,iso_actions,iso_pts,pick_actions,pick_pts,post_actions,post_pts,offBall_actions,offBall_pts,passes,assistOppCreated,touches,touches_direct,touches_catchAndShoot,touches_paint,touches_time,tov,fta,ft_player,fouls
163242,"Watson, Trae","Nading, Samuel",79,74,1,0,,,,,,1.0,0.0,1.0,0.0,,,0,0,1.0,0.0,1.0,0.0,0.0,0.0,12.44,,,,
163250,"Watson, Trae","Nading, Samuel",79,74,1,3,,,,,,1.0,0.0,,,,,0,0,1.0,0.0,1.0,0.0,0.0,0.0,9.28,,,,
163359,"Watson, Trae","Nading, Samuel",79,74,1,0,,,,,,,,1.0,0.0,1.0,0.0,0,0,2.0,1.0,2.0,1.0,0.0,0.0,7.720000000000001,,,,
163605,"Watson, Trae","Nading, Samuel",79,74,1,0,1.0,0.0,1.0,0.0,48.5979437828,1.0,0.0,1.0,0.0,,,0,0,,,1.0,1.0,0.0,0.0,5.44,,,,
163743,"Watson, Trae","Nading, Samuel",79,74,1,0,1.0,0.0,0.0,0.0,63.0241215229,,,1.0,0.0,1.0,0.0,0,0,,,1.0,1.0,0.0,0.0,11.48,,,,
163822,"Watson, Trae","Nading, Samuel",79,74,1,0,1.0,0.0,0.0,0.0,32.4901103973,1.0,0.0,1.0,0.0,,,0,0,,,1.0,1.0,0.0,0.0,13.68,,,,
163977,"Watson, Trae","Nading, Samuel",79,74,1,3,,,,,,,,1.0,3.0,,,0,0,1.0,1.0,1.0,1.0,0.0,0.0,13.88,,,,
164084,"Watson, Trae","Nading, Samuel",79,74,1,2,0.0,0.0,0.0,0.0,,1.0,2.0,1.0,2.0,,,0,0,,,1.0,1.0,0.0,0.0,15.28,,2.0,2.0,1.0
164301,"Watson, Trae","Nading, Samuel",79,74,1,0,1.0,0.0,0.0,0.0,49.8877376318,1.0,0.0,1.0,0.0,,,0,0,,,1.0,1.0,0.0,0.0,7.48,,1.0,0.0,
164418,"Watson, Trae","Nading, Samuel",79,74,1,3,,,,,,,,2.0,0.0,1.0,0.0,0,0,2.0,1.0,2.0,1.0,0.0,0.0,6.54,,,,
164526,"Watson, Trae","Nading, Samuel",79,74,1,0,,,,,,,,1.0,0.0,1.0,0.0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,10.56,,,,
164727,"Watson, Trae","Nading, Samuel",79,74,1,3,,,,,,1.0,0.0,,,,,0,0,2.0,1.0,2.0,1.0,0.0,1.0,6.859999999999999,,,,
164848,"Watson, Trae","Nading, Samuel",79,74,1,2,1.0,1.0,0.0,0.0,55.2686691284,,,,,1.0,2.0,0,0,,,1.0,1.0,0.0,0.0,4.08,,,,
164852,"Watson, Trae","Nading, Samuel",79,74,1,2,1.0,1.0,0.0,0.0,53.7582397461,1.0,2.0,1.0,2.0,,,1,2,1.0,0.0,2.0,1.0,0.0,0.0,4.04,,,,
164989,"Watson, Trae","Nading, Samuel",79,74,1,0,1.0,0.0,0.0,0.0,37.286990881,,,,,1.0,0.0,1,0,1.0,0.0,2.0,1.0,0.0,0.0,6.98,,,,
165613,"Watson, Trae","Nading, Samuel",79,74,1,0,1.0,0.0,0.0,0.0,23.2812464237,1.0,0.0,,,,,0,0,,,1.0,1.0,0.0,0.0,6.28,,,,
165633,"Watson, Trae","Nading, Samuel",79,74,1,2,1.0,1.0,0.0,0.0,26.3444125652,,,3.0,0.0,1.0,0.0,0,0,2.0,0.0,3.0,1.0,0.0,0.0,6.56,,,,
165704,"Adams, Aaron","Nading, Samuel",79,76,1,0,,,,,,,,1.0,0.0,,,0,0,1.0,0.0,1.0,0.0,0.0,0.0,10.36,,,,
165715,"Adams, Aaron","Nading, Samuel",79,76,1,0,,,,,,,,,,,,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.64,,,,
165834,"Adams, Aaron","Nading, Samuel",79,76,1,0,,,,,,1.0,0.0,1.0,0.0,,,0,0,3.0,0.0,3.0,0.0,0.0,0.0,5.6000000000000005,,,,
165977,"Adams, Aaron","Nading, Samuel",79,76,1,3,1.0,1.0,1.0,1.0,45.1212286949,,,2.0,3.0,,,0,0,,,1.0,1.0,0.0,0.0,14.56,,,,
166310,"Adams, Aaron","Nading, Samuel",79,76,1,0,,,,,,,,1.0,0.0,,,0,0,1.0,1.0,1.0,1.0,0.0,0.0,6.96,,,,
166846,"Adams, Aaron","Nading, Samuel",79,76,1,0,,,,,,,,1.0,0.0,,,1,0,1.0,0.0,1.0,0.0,0.0,0.0,6.76,,,,
167176,"Adams, Aaron","Nading, Samuel",79,76,1,0,,,,,,,,,,,,0,0,1.0,1.0,1.0,1.0,0.0,0.0,4.44,,,,
167434,"Adams, Aaron","Nading, Samuel",79,76,1,2,,,,,,,,2.0,2.0,,,0,0,1.0,1.0,1.0,1.0,0.0,0.0,5.24,,,,
167530,"Adams, Aaron","Nading, Samuel",79,76,1,0,1.0,0.0,1.0,0.0,51.2885212898,,,2.0,0.0,,,0,0,,,1.0,1.0,0.0,0.0,13.2,,,,
168035,"Adams, Aaron","Nading, Samuel",79,76,1,2,,,,,,,,3.0,2.0,,,0,0,1.0,1.0,1.0,1.0,0.0,0.0,10.84,,,,
168858,"Kierstead, Iaasic","Nading, Samuel",79,81,1,0,,,,,,1.0,0.0,2.0,0.0,,,1,0,3.0,0.0,3.0,1.0,0.0,0.0,6.0,,,,
169125,"Kierstead, Iaasic","Nading, Samuel",79,81,1,0,,,,,,,,1.0,0.0,,,0,0,2.0,1.0,2.0,1.0,0.0,0.0,7.6,,,,
169449,"Kierstead, Iaasic","Nading, Samuel",79,81,1,0,,,,,,,,,,,,0,0,,,,,,,,,,,
169806,"Kierstead, Iaasic","Nading, Samuel",79,81,1,0,1.0,0.0,0.0,0.0,32.2520285845,1.0,0.0,,,,,0,0,,,1.0,1.0,0.0,0.0,14.72,,,,
169858,"Kierstead, Iaasic","Nading, Samuel",79,81,1,0,1.0,0.0,1.0,0.0,45.749053359,,,1.0,0.0,,,0,0,,,1.0,1.0,0.0,0.0,10.04,,,,
169925,"Kierstead, Iaasic","Nading, Samuel",79,81,1,1,,,,,,,,,,,,2,0,1.0,0.0,1.0,0.0,0.0,0.0,1.48,,,,
170321,"Kierstead, Iaasic","Nading, Samuel",79,81,1,0,,,,,,1.0,0.0,1.0,0.0,,,0,0,2.0,0.0,2.0,0.0,0.0,0.0,7.78,,,,
170512,"Kierstead, Iaasic","Nading, Samuel",79,81,1,0,,,,,,,,,,,,0,0,,,,,,,,,,,
171308,"Kierstead, Iaasic","Nading, Samuel",79,81,1,2,1.0,1.0,0.0,0.0,69.6605622768,1.0,2.0,2.0,2.0,,,0,0,,,1.0,1.0,0.0,0.0,13.72,,,,
171345,"Kierstead, Iaasic","Nading, Samuel",79,81,1,0,,,,,,,,1.0,0.0,,,1,0,1.0,1.0,1.0,1.0,0.0,0.0,7.64,,,,
171581,"Nevarez, Joshua","Nading, Samuel",79,77,1,0,1.0,0.0,0.0,0.0,28.4130573273,1.0,0.0,,,,,2,0,1.0,0.0,2.0,1.0,0.0,0.0,5.640000000000001,,,,
171698,"Nevarez, Joshua","Nading, Samuel",79,77,1,3,,,,,,,,,,,,1,3,2.0,1.0,2.0,1.0,0.0,0.0,4.220000000000001,,,,
171746,"Nevarez, Joshua","Nading, Samuel",79,77,1,2,,,,,,,,,,,,0,0,,,,,,,,,,,
172379,"Nevarez, Joshua","Nading, Samuel",79,77,1,2,,,,,,,,2.0,0.0,,,0,0,1.0,0.0,1.0,0.0,0.0,0.0,10.24,,,,
172529,"Nevarez, Joshua","Nading, Samuel",79,77,1,0,1.0,0.0,1.0,0.0,42.4999237061,1.0,0.0,1.0,0.0,,,0,0,,,1.0,1.0,0.0,0.0,12.12,,,,
172566,"Nevarez, Joshua","Nading, Samuel",79,77,1,1,,,,,,,,1.0,0.0,,,0,0,1.0,0.0,1.0,0.0,0.0,0.0,6.24,,,,
172919,"Nevarez, Joshua","Nading, Samuel",79,77,1,0,0.0,0.0,0.0,0.0,,,,1.0,0.0,,,0,0,1.0,0.0,2.0,1.0,0.0,0.0,7.0,,2.0,0.0,1.0
173334,"Nevarez, Joshua","Nading, Samuel",79,77,1,2,,,,,,,,2.0,0.0,,,0,0,1.0,0.0,1.0,0.0,0.0,0.0,10.12,,,,
173387,"Nevarez, Joshua","Nading, Samuel",79,77,1,0,,,,,,,,2.0,0.0,,,0,0,2.0,1.0,2.0,1.0,0.0,0.0,4.8,,,,
173471,"Nevarez, Joshua","Nading, Samuel",79,77,1,0,,,,,,1.0,0.0,,,,,1,0,2.0,0.0,2.0,0.0,0.0,0.0,5.9,,,,
173572,"Nevarez, Joshua","Nading, Samuel",79,77,1,3,1.0,1.0,0.0,0.0,40.6252086163,,,2.0,3.0,,,0,0,,,1.0,1.0,0.0,0.0,8.24,,1.0,1.0,1.0
173845,"Nevarez, Joshua","Nading, Samuel",79,77,1,0,,,,,,,,1.0,0.0,,,0,0,2.0,1.0,2.0,1.0,0.0,0.0,6.0600000000000005,,,,
174158,"Nevarez, Joshua","Nading, Samuel",79,77,1,2,1.0,1.0,0.0,0.0,41.0595595837,,,1.0,2.0,,,0,0,,,1.0,1.0,0.0,0.0,11.64,,,,
174259,"Nevarez, Joshua","Nading, Samuel",79,77,1,2,1.0,1.0,0.0,0.0,46.7093527317,,,1.0,2.0,,,0,0,1.0,0.0,2.0,1.0,0.0,0.0,4.68,,,,
174495,"Nevarez, Joshua","Nading, Samuel",79,77,1,2,1.0,1.0,0.0,0.0,43.4349566698,,,1.0,2.0,1.0,2.0,0,0,,,1.0,1.0,0.0,0.0,11.68,,,,
177451,"Romero, Roger","Nading, Samuel",79,83,1,0,,,,,,,,,,,,1,0,1.0,0.0,1.0,0.0,0.0,0.0,5.6,,,,
177473,"Romero, Roger","Nading, Samuel",79,83,1,0,,,,,,,,2.0,0.0,,,0,0,1.0,0.0,1.0,0.0,0.0,0.0,11.08,,,,
178163,"Gutierrez, Mason","Nading, Samuel",79,81,1,0,,,,,,,,,,,,0,0,1.0,0.0,1.0,0.0,0.0,0.0,3.2,,,,
178273,"Gutierrez, Mason","Nading, Samuel",79,81,1,2,,,,,,,,,,,,0,0,,,,,,,,,,,
178587,"Gutierrez, Mason","Nading, Samuel",79,81,1,0,1.0,0.0,0.0,0.0,70.0093150139,,,,,1.0,0.0,1,0,,,1.0,1.0,0.0,0.0,6.92,,,,
178794,"Gutierrez, Mason","Nading, Samuel",79,81,1,2,1.0,1.0,0.0,0.0,59.0612769127,,,1.0,2.0,,,0,0,,,1.0,1.0,0.0,0.0,7.76,,,,
178865,"Gutierrez, Mason","Nading, Samuel",79,81,1,2,1.0,1.0,0.0,0.0,39.2953515053,1.0,2.0,,,,,0,0,,,1.0,1.0,0.0,0.0,9.84,,,,
178989,"Gutierrez, Mason","Nading, Samuel",79,81,1,0,,,,,,,,,,,,0,0,,,,,,,,,,,
179245,"Gutierrez, Mason","Nading, Samuel",79,81,1,1,0.0,0.0,0.0,0.0,,,,1.0,1.0,,,0,0,,,1.0,1.0,0.0,0.0,10.0,,2.0,1.0,1.0
179306,"Gutierrez, Mason","Nading, Samuel",79,81,1,0,,,,,,,,,,,,0,0,1.0,0.0,1.0,1.0,0.0,0.0,1.32,1.0,,,
179721,"Gutierrez, Mason","Nading, Samuel",79,81,1,2,,,,,,,,,,,,0,0,,,,,,,,,,,
179744,"Gutierrez, Mason","Nading, Samuel",79,81,1,0,1.0,0.0,0.0,0.0,50.0542402267,,,,,,,1,0,1.0,0.0,2.0,1.0,0.0,0.0,3.6,,,,
179901,"Gutierrez, Mason","Nading, Samuel",79,81,1,0,,,,,,,,,,,,1,0,1.0,0.0,1.0,0.0,0.0,0.0,3.32,,,,
179938,"Gutierrez, Mason","Nading, Samuel",79,81,1,3,,,,,,1.0,3.0,,,,,0,0,2.0,1.0,2.0,1.0,0.0,0.0,2.14,,,,
180144,"Gutierrez, Mason","Nading, Samuel",79,81,1,0,,,,,,,,1.0,0.0,,,0,0,1.0,0.0,1.0,1.0,0.0,0.0,6.76,1.0,,,
180277,"Gutierrez, Mason","Nading, Samuel",79,81,1,0,,,,,,,,1.0,0.0,,,0,0,2.0,1.0,2.0,1.0,0.0,0.0,4.58,,,,
180479,"Gutierrez, Mason","Nading, Samuel",79,81,1,0,1.0,0.0,0.0,0.0,55.1667809486,,,1.0,0.0,,,0,0,,,1.0,1.0,0.0,0.0,10.44,,,,
180531,"Gutierrez, Mason","Nading, Samuel",79,81,1,0,,,,,,,,,,,,2,0,2.0,0.0,2.0,1.0,0.0,0.0,1.86,,,,
180694,"Gutierrez, Mason","Nading, Samuel",79,81,1,0,,,,,,,,,,,,0,0,,,,,,,,,,,
180831,"Gutierrez, Mason","Nading, Samuel",79,81,1,2,,,,,,,,1.0,2.0,,,0,0,2.0,1.0,2.0,1.0,0.0,0.0,5.44,,,,
180894,"Gutierrez, Mason","Nading, Samuel",79,81,1,0,1.0,0.0,0.0,0.0,41.3202345371,1.0,0.0,1.0,0.0,,,0,0,,,1.0,1.0,0.0,0.0,15.28,,,,
181396,"Gutierrez, Mason","Nading, Samuel",79,81,1,2,1.0,1.0,0.0,0.0,39.0399098396,,,1.0,2.0,,,0,0,,,1.0,1.0,0.0,0.0,8.52,,,,
181411,"Gutierrez, Mason","Nading, Samuel",79,81,1,0,1.0,0.0,1.0,0.0,46.9668030739,,,1.0,0.0,,,0,0,,,1.0,1.0,0.0,0.0,6.56,,,,
186065,"Longwing, Lane","Nading, Samuel",79,78,1,3,1.0,1.0,0.0,0.0,37.9961848259,1.0,3.0,1.0,3.0,,,0,0,,,1.0,1.0,0.0,0.0,12.04,,1.0,1.0,1.0
187142,"Longwing, Lane","Nading, Samuel",79,78,1,2,1.0,1.0,0.0,0.0,38.4257912636,1.0,2.0,,,,,0,0,,,1.0,1.0,0.0,0.0,4.92,,,,
189127,"Sandoval, Joshua","Nading, Samuel",79,74,1,2,1.0,1.0,0.0,0.0,34.6074461937,,,1.0,2.0,1.0,2.0,0,0,,,1.0,1.0,0.0,0.0,11.08,,,,
189139,"Sandoval, Joshua","Nading, Samuel",79,74,1,0,1.0,0.0,0.0,0.0,52.2110164165,,,3.0,0.0,,,0,0,1.0,0.0,2.0,1.0,0.0,0.0,7.56,,,,
189343,"Sandoval, Joshua","Nading, Samuel",79,74,1,2,1.0,1.0,0.0,0.0,52.1020412445,1.0,2.0,,,,,0,0,1.0,0.0,2.0,1.0,0.0,0.0,9.58,,,,
189366,"Sandoval, Joshua","Nading, Samuel",79,74,1,0,,,,,,,,1.0,0.0,1.0,0.0,0,0,2.0,1.0,2.0,1.0,0.0,0.0,6.64,,,,
189529,"Sandoval, Joshua","Nading, Samuel",79,74,1,3,1.0,1.0,1.0,1.0,56.4970895648,,,2.0,3.0,,,0,0,1.0,0.0,2.0,1.0,0.0,0.0,5.640000000000001,,,,
189641,"Sandoval, Joshua","Nading, Samuel",79,74,1,2,,,,,,,,2.0,2.0,,,0,0,1.0,1.0,1.0,1.0,0.0,0.0,11.12,,,,
190107,"Sandoval, Joshua","Nading, Samuel",79,74,1,2,,,,,,,,1.0,2.0,,,0,0,1.0,1.0,1.0,1.0,0.0,0.0,7.24,,,,
190227,"Sandoval, Joshua","Nading, Samuel",79,74,1,0,1.0,0.0,0.0,0.0,33.2972019911,1.0,0.0,,,,,2,0,,,1.0,1.0,0.0,0.0,5.76,,,,
190398,"Sandoval, Joshua","Nading, Samuel",79,74,1,0,,,,,,,,,,1.0,0.0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,6.6,,,,
190449,"Sandoval, Joshua","Nading, Samuel",79,74,1,1,,,,,,1.0,1.0,1.0,1.0,,,0,0,,,1.0,1.0,0.0,0.0,11.88,,2.0,1.0,1.0
190571,"Sandoval, Joshua","Nading, Samuel",79,74,1,1,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,1.0,,,0,0,2.0,0.0,3.0,1.0,0.0,0.0,6.119999999999999,,2.0,1.0,1.0
190654,"Sandoval, Joshua","Nading, Samuel",79,74,1,3,,,,,,,,1.0,3.0,1.0,3.0,0,0,2.0,1.0,2.0,1.0,0.0,0.0,6.4,,,,
190763,"Sandoval, Joshua","Nading, Samuel",79,74,1,0,,,,,,,,2.0,0.0,,,0,0,1.0,1.0,1.0,1.0,0.0,0.0,8.64,,,,
190966,"Sandoval, Joshua","Nading, Samuel",79,74,1,0,1.0,0.0,1.0,0.0,47.1895337105,,,1.0,0.0,,,0,0,,,1.0,1.0,0.0,0.0,5.8,,,,
190996,"Sandoval, Joshua","Nading, Samuel",79,74,1,0,,,,,,,,1.0,0.0,,,0,0,1.0,0.0,1.0,0.0,0.0,0.0,6.08,,,,
191005,"Sandoval, Joshua","Nading, Samuel",79,74,1,0,,,,,,,,2.0,0.0,,,0,0,1.0,0.0,1.0,1.0,0.0,0.0,8.64,1.0,,,
191052,"Sandoval, Joshua","Nading, Samuel",79,74,1,0,,,,,,,,,,,,0,0,1.0,0.0,1.0,0.0,0.0,0.0,4.2,,,,
191092,"Sandoval, Joshua","Nading, Samuel",79,74,1,3,,,,,,,,1.0,3.0,,,0,0,1.0,0.0,1.0,0.0,0.0,0.0,7.4,,,,
191118,"Sandoval, Joshua","Nading, Samuel",79,74,1,2,1.0,1.0,0.0,0.0,54.2608141899,1.0,2.0,1.0,2.0,,,0,0,1.0,0.0,2.0,1.0,0.0,0.0,5.140000000000001,,,,
191305,"Sandoval, Joshua","Nading, Samuel",79,74,1,0,1.0,0.0,0.0,0.0,32.821649313,1.0,0.0,,,,,0,0,1.0,0.0,2.0,1.0,0.0,0.0,3.62,,,,
191457,"Sandoval, Joshua","Nading, Samuel",79,74,1,2,1.0,1.0,0.0,0.0,37.9994064569,1.0,2.0,2.0,2.0,,,0,0,,,1.0,1.0,0.0,0.0,16.04,,,,
191555,"Sandoval, Joshua","Nading, Samuel",79,74,1,2,,,,,,1.0,2.0,,,,,0,0,,,1.0,1.0,0.0,0.0,13.28,,2.0,2.0,1.0
191583,"Sandoval, Joshua","Nading, Samuel",79,74,1,0,,,,,,1.0,0.0,2.0,0.0,,,0,0,2.0,1.0,2.0,1.0,0.0,0.0,8.28,,,,
191634,"Sandoval, Joshua","Nading, Samuel",79,74,1,0,,,,,,,,1.0,0.0,,,0,0,1.0,0.0,1.0,0.0,0.0,0.0,18.6,,,,
192165,"Sandoval, Joshua","Nading, Samuel",79,74,1,0,,,,,,1.0,0.0,1.0,0.0,,,1,0,,,1.0,1.0,0.0,0.0,7.4,1.0,,,
192271,"Sandoval, Joshua","Nading, Samuel",79,74,1,2,,,,,,,,,,,,2,4,2.0,1.0,2.0,1.0,0.0,0.0,1.98,,,,
193054,"Schubert, Christian","Nading, Samuel",79,81,1,0,1.0,0.0,1.0,0.0,52.7522563934,,,1.0,0.0,,,0,0,,,1.0,1.0,0.0,0.0,1.32,,,,
193088,"Schubert, Christian","Nading, Samuel",79,81,1,3,,,,,,1.0,3.0,1.0,0.0,,,0,0,3.0,1.0,3.0,1.0,0.0,0.0,3.733333333333334,,,,
194024,"Schubert, Christian","Nading, Samuel",79,81,1,0,1.0,0.0,0.0,0.0,44.0596342087,1.0,0.0,1.0,0.0,,,0,0,,,1.0,1.0,0.0,0.0,8.68,,,,
194323,"Schubert, Christian","Nading, Samuel",79,81,1,3,1.0,1.0,1.0,1.0,47.0746189356,,,2.0,3.0,,,0,0,,,1.0,1.0,0.0,0.0,11.0,,,,
194461,"Schubert, Christian","Nading, Samuel",79,81,1,2,,,,,,1.0,2.0,2.0,2.0,,,0,0,1.0,1.0,1.0,1.0,0.0,0.0,14.24,,,,
195187,"Benally, Kaldurion","Nading, Samuel",79,85,1,0,1.0,0.0,0.0,0.0,44.8464989662,1.0,0.0,3.0,0.0,,,0,0,,,1.0,1.0,0.0,0.0,19.76,,,,
195881,"Benally, Kaldurion","Nading, Samuel",79,85,1,0,,,,,,,,1.0,0.0,,,0,0,1.0,1.0,1.0,1.0,0.0,0.0,6.92,,,,
195907,"Benally, Kaldurion","Nading, Samuel",79,85,1,2,1.0,1.0,0.0,0.0,36.079621315,,,1.0,2.0,,,0,0,1.0,0.0,2.0,1.0,0.0,0.0,4.34,,,,
196490,"Benally, Kaldurion","Nading, Samuel",79,85,1,1,0.0,0.0,0.0,0.0,,1.0,1.0,2.0,1.0,,,0,0,,,1.0,1.0,0.0,0.0,15.44,,2.0,1.0,1.0
196742,"Benally, Kaldurion","Nading, Samuel",79,85,1,3,1.0,0.0,0.0,0.0,36.943000555,,,1.0,0.0,,,0,0,,,1.0,1.0,0.0,0.0,13.0,,,,
196850,"Benally, Kaldurion","Nading, Samuel",79,85,1,0,1.0,0.0,0.0,0.0,24.3058592081,1.0,0.0,1.0,0.0,,,1,0,1.0,0.0,2.0,1.0,0.0,0.0,9.34,,,,
197497,"Benally, Kaldurion","Nading, Samuel",79,85,1,0,,,,,,,,1.0,0.0,,,0,0,,,1.0,1.0,0.0,0.0,9.16,,,,
197634,"Benally, Kaldurion","Nading, Samuel",79,85,1,0,,,,,,,,,,,,0,0,,,,,,,,,,,
197799,"Benally, Kaldurion","Nading, Samuel",79,85,1,0,,,,,,1.0,0.0,1.0,0.0,,,0,0,2.0,0.0,2.0,0.0,0.0,0.0,9.12,,,,
198342,"Benally, Kaldurion","Nading, Samuel",79,85,1,0,,,,,,,,,,,,0,0,1.0,0.0,1.0,0.0,0.0,0.0,2.52,,,,
198606,"House, Steven","Nading, Samuel",79,84,1,0,,,,,,1.0,0.0,,,,,0,0,1.0,1.0,1.0,1.0,0.0,0.0,5.64,,,,
198626,"House, Steven","Nading, Samuel",79,84,1,1,,,,,,,,,,,,0,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,
198853,"House, Steven","Nading, Samuel",79,84,1,2,,,,,,,,1.0,2.0,,,0,0,1.0,0.0,1.0,1.0,0.0,0.0,10.6,,,,
199281,"House, Steven","Nading, Samuel",79,84,1,3,,,,,,,,,,1.0,0.0,0,0,2.0,1.0,2.0,1.0,0.0,1.0,2.66,,,,
199479,"House, Steven","Nading, Samuel",79,84,1,3,,,,,,,,,,,,0,0,2.0,1.0,2.0,1.0,0.0,0.0,5.54,,,,
199617,"House, Steven","Nading, Samuel",79,84,1,2,1.0,1.0,0.0,0.0,43.1529521942,1.0,2.0,1.0,2.0,,,0,0,,,1.0,1.0,0.0,0.0,9.36,,,,
199631,"House, Steven","Nading, Samuel",79,84,1,2,,,,,,,,,,,,0,0,1.0,1.0,1.0,1.0,0.0,0.0,11.8,,,,
199693,"House, Steven","Nading, Samuel",79,84,1,2,1.0,1.0,0.0,0.0,52.6385307312,,,2.0,2.0,,,0,0,,,1.0,1.0,0.0,0.0,19.12,,,,
199897,"House, Steven","Nading, Samuel",79,84,1,3,,,,,,,,,,,,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.44,,,,
200054,"House, Steven","Nading, Samuel",79,84,1,0,,,,,,,,,,,,1,0,1.0,1.0,1.0,1.0,0.0,0.0,1.92,,,,
200230,"House, Steven","Nading, Samuel",79,84,1,0,,,,,,,,1.0,0.0,1.0,0.0,0,0,2.0,0.0,2.0,0.0,0.0,0.0,4.2,,,,
200762,"House, Steven","Nading, Samuel",79,84,1,0,2.0,0.0,2.0,0.0,50.7454276085,2.0,0.0,,,,,0,0,1.0,0.0,3.0,2.0,0.0,0.0,4.920000000000001,,,,
200994,"House, Steven","Nading, Samuel",79,84,1,2,,,,,,,,,,,,2,0,1.0,0.0,1.0,0.0,0.0,0.0,2.64,,,,
201114,"House, Steven","Nading, Samuel",79,84,1,2,,,,,,,,1.0,2.0,,,2,4,1.0,1.0,1.0,1.0,0.0,0.0,5.32,,,,
201571,"House, Steven","Nading, Samuel",79,84,1,2,,,,,,,,1.0,2.0,,,0,0,1.0,0.0,1.0,1.0,0.0,0.0,6.44,,,,
201634,"House, Steven","Nading, Samuel",79,84,1,0,,,,,,,,,,,,0,0,1.0,1.0,1.0,1.0,0.0,0.0,2.4,,,,
201767,"House, Steven","Nading, Samuel",79,84,1,3,1.0,1.0,1.0,1.0,44.0488100052,1.0,3.0,2.0,3.0,,,1,3,1.0,0.0,2.0,1.0,0.0,0.0,5.66,,,,
202278,"Chin, Hunter","Nading, Samuel",79,79,1,0,1.0,0.0,0.0,0.0,17.5924509764,,,,,,,0,0,,,1.0,1.0,0.0,0.0,5.12,,,,
202396,"Chin, Hunter","Nading, Samuel",79,79,1,2,0.0,0.0,0.0,0.0,,,,1.0,2.0,,,0,0,,,1.0,1.0,0.0,0.0,9.4,,2.0,2.0,1.0
202486,"Chin, Hunter","Nading, Samuel",79,79,1,0,,,,,,,,,,,,0,0,1.0,0.0,1.0,0.0,0.0,0.0,8.72,,,,
202766,"Chin, Hunter","Nading, Samuel",79,79,1,0,,,,,,,,1.0,0.0,,,0,0,1.0,1.0,1.0,1.0,0.0,0.0,4.56,,,,
202867,"Chin, Hunter","Nading, Samuel",79,79,1,3,,,,,,,,,,,,0,0,1.0,1.0,1.0,1.0,0.0,0.0,5.04,,,,
202951,"Chin, Hunter","Nading, Samuel",79,79,1,0,,,,,,,,,,,,0,0,,,,,,,,,,,
203156,"Chin, Hunter","Nading, Samuel",79,79,1,2,1.0,1.0,0.0,0.0,42.587351799,1.0,2.0,,,,,0,0,,,1.0,1.0,0.0,0.0,6.56,,,,
203544,"Chin, Hunter","Nading, Samuel",79,79,1,0,1.0,0.0,0.0,0.0,41.0689532757,,,1.0,0.0,,,0,0,,,1.0,1.0,0.0,0.0,5.0,,,,
203597,"Chin, Hunter","Nading, Samuel",79,79,1,2,,,,,,,,1.0,2.0,1.0,2.0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,19.16,,,,
203658,"Chin, Hunter","Nading, Samuel",79,79,1,2,,,,,,,,1.0,2.0,,,0,0,1.0,0.0,1.0,1.0,0.0,0.0,10.92,,,,
203736,"Chin, Hunter","Nading, Samuel",79,79,1,3,,,,,,,,2.0,3.0,,,0,0,1.0,1.0,1.0,1.0,0.0,0.0,11.24,,,,
204681,"Chin, Hunter","Nading, Samuel",79,79,1,0,1.0,0.0,1.0,0.0,52.0064949989,,,,,,,0,0,1.0,0.0,2.0,1.0,1.0,0.0,1.66,,,,
204915,"Chin, Hunter","Nading, Samuel",79,79,1,2,1.0,1.0,0.0,0.0,37.3914510012,1.0,2.0,3.0,2.0,,,0,0,1.0,0.0,2.0,1.0,0.0,0.0,8.8,,,,
204935,"Chin, Hunter","Nading, Samuel",79,79,1,0,1.0,0.0,1.0,0.0,40.3981134295,1.0,0.0,3.0,0.0,,,0,0,1.0,0.0,2.0,1.0,0.0,0.0,9.32,,,,
205186,"Awtrey, Derrick","Nading, Samuel",79,77,1,2,,,,,,,,1.0,2.0,,,0,0,1.0,1.0,1.0,1.0,0.0,0.0,15.08,,,,
205226,"Awtrey, Derrick","Nading, Samuel",79,77,1,0,,,,,,,,1.0,0.0,,,0,0,1.0,0.0,1.0,0.0,0.0,0.0,9.28,,,,
205539,"Awtrey, Derrick","Nading, Samuel",79,77,1,0,,,,,,,,,,,,0,0,,,,,,,,,,,
205558,"Awtrey, Derrick","Nading, Samuel",79,77,1,2,,,,,,,,,,,,0,0,,,,,,,,,,,
205582,"Awtrey, Derrick","Nading, Samuel",79,77,1,2,1.0,1.0,0.0,0.0,72.4844455719,,,1.0,2.0,,,0,0,,,1.0,1.0,0.0,0.0,13.92,,,,
206236,"Awtrey, Derrick","Nading, Samuel",79,77,1,0,1.0,0.0,0.0,0.0,41.3395196199,1.0,0.0,,,,,0,0,,,1.0,1.0,0.0,0.0,4.08,,,,
